name,tree,repl,bic,model,modelr
Gal4,andersen,14,NA,mtZOA+F+G4,3
Gal4,andersen,14,NA,mtMAM,4
Gal4,andersen,14,NA,mtART+F,5
Gal4,andersen,15,NA,JTT+G4,1
Gal4,andersen,15,NA,cpREV+F+I,2
Gal4,andersen,15,NA,rtREV+F,3
Gal4,andersen,15,NA,mtMAM+I,4
Gal4,andersen,15,NA,mtART,5
Gal4,andersen,16,NA,JTT+G4,1
Gal4,andersen,16,NA,HIVb+F+I,2
Gal4,andersen,16,NA,mtREV+F+I,3
Gal4,andersen,16,NA,mtMAM+I,4
Gal4,andersen,16,NA,mtART+F,5
Gal4,andersen,17,NA,JTT+G4,1
Gal4,andersen,17,NA,Blosum62+I+G4,2
Gal4,andersen,17,NA,LG+F+I,3
Gal4,andersen,17,NA,mtART+I+G4,4
Gal4,andersen,17,NA,mtART+F,5
Gal4,andersen,18,NA,JTT+G4,1
Gal4,andersen,18,NA,Blosum62+F+G4,2
Gal4,andersen,18,NA,mtInv,3
Gal4,andersen,18,NA,mtART+F+I,4
Gal4,andersen,18,NA,mtART,5
Gal4,andersen,19,NA,HIVb+G4,1
Gal4,andersen,19,NA,FLU+I+G4,2
Gal4,andersen,19,NA,mtInv+I,3
Gal4,andersen,19,NA,mtART+I+G4,4
Gal4,andersen,19,NA,mtART,5
Gal4,andersen,20,NA,JTT+G4,1
Gal4,andersen,20,NA,DCMut+G4,2
Gal4,andersen,20,NA,mtVer+I,3
Gal4,andersen,20,NA,mtMAM+I,4
Gal4,andersen,20,NA,mtART,5
Gal4,spiralia,1,NA,JTT+G4,1
Gal4,spiralia,1,NA,cpREV+I,2
Gal4,spiralia,1,NA,mtMAM+F+I+G4,3
Gal4,spiralia,1,NA,mtZOA+F,4
Gal4,spiralia,1,NA,mtART+F,5
Gal4,spiralia,2,NA,JTT+G4,1
Gal4,spiralia,2,NA,mtMet+I+G4,2
Gal4,spiralia,2,NA,mtREV,3
Gal4,spiralia,2,NA,mtMAM,4
Gal4,spiralia,2,NA,mtART,5
Gal4,spiralia,3,NA,JTT+G4,1
Gal4,spiralia,3,NA,LG+G4,2
Gal4,spiralia,3,NA,mtInv,3
Gal4,spiralia,3,NA,mtMAM+I,4
Gal4,spiralia,3,NA,mtART,5
Gal4,spiralia,4,NA,JTT+G4,1
Gal4,spiralia,4,NA,VT,2
Gal4,spiralia,4,NA,rtREV+F+I+G4,3
Gal4,spiralia,4,NA,mtART+F+I+G4,4
Gal4,spiralia,4,NA,mtART+F,5
Gal4,spiralia,5,NA,JTT+G4,1
Gal4,spiralia,5,NA,VT,2
Gal4,spiralia,5,NA,mtZOA+F+I,3
Gal4,spiralia,5,NA,mtMAM+I,4
Gal4,spiralia,5,NA,mtART,5
Gal4,spiralia,6,NA,JTT+G4,1
Gal4,spiralia,6,NA,JTT+F,2
Gal4,spiralia,6,NA,mtART+F+G4,3
Gal4,spiralia,6,NA,mtART+F+I,4
Gal4,spiralia,6,NA,mtART,5
Gal4,spiralia,7,NA,HIVb+I+G4,1
Gal4,spiralia,7,NA,WAG+F+I+G4,2
Gal4,spiralia,7,NA,HIVw+F,3
Gal4,spiralia,7,NA,mtMAM+I,4
Gal4,spiralia,7,NA,mtART,5
Gal4,spiralia,8,NA,JTT+I+G4,1
Gal4,spiralia,8,NA,VT,2
Gal4,spiralia,8,NA,FLU+F,3
Gal4,spiralia,8,NA,mtZOA+F,4
Gal4,spiralia,8,NA,mtART+F,5
Gal4,spiralia,9,NA,HIVb+G4,1
Gal4,spiralia,9,NA,mtVer+G4,2
Gal4,spiralia,9,NA,HIVw+F,3
Gal4,spiralia,9,NA,mtZOA+F,4
Gal4,spiralia,9,NA,mtART+F,5
Gal4,spiralia,10,NA,JTT+G4,1
Gal4,spiralia,10,NA,Blosum62+F+I+G4,2
Gal4,spiralia,10,NA,mtMAM+G4,3
Gal4,spiralia,10,NA,mtMAM+F,4
Gal4,spiralia,10,NA,mtART,5
Gal4,spiralia,11,NA,HIVb+G4,1
Gal4,spiralia,11,NA,JTTDCMut+F+I+G4,2
Gal4,spiralia,11,NA,PMB+F+I,3
Gal4,spiralia,11,NA,mtMAM+I,4
Gal4,spiralia,11,NA,mtART,5
Gal4,spiralia,12,NA,HIVb+G4,1
Gal4,spiralia,12,NA,WAG,2
Gal4,spiralia,12,NA,mtMet+I,3
Gal4,spiralia,12,NA,mtZOA,4
Gal4,spiralia,12,NA,mtART+I,5
Gal4,spiralia,13,NA,HIVb+G4,1
Gal4,spiralia,13,NA,WAG+F+G4,2
Gal4,spiralia,13,NA,FLU,3
Gal4,spiralia,13,NA,mtMAM+F+I,4
Gal4,spiralia,13,NA,mtART+F,5
Gal4,spiralia,14,NA,HIVb+G4,1
Gal4,spiralia,14,NA,VT,2
Gal4,spiralia,14,NA,mtVer+F+I,3
Gal4,spiralia,14,NA,mtART+G4,4
Gal4,spiralia,14,NA,mtART,5
Gal4,spiralia,15,NA,HIVb+G4,1
Gal4,spiralia,15,NA,WAG+F+G4,2
Gal4,spiralia,15,NA,cpREV+F,3
Gal4,spiralia,15,NA,mtZOA+F+I,4
Gal4,spiralia,15,NA,mtART+F,5
Gal4,spiralia,16,NA,HIVb+G4,1
Gal4,spiralia,16,NA,HIVw+F+G4,2
Gal4,spiralia,16,NA,mtVer,3
Gal4,spiralia,16,NA,mtART+I+G4,4
Gal4,spiralia,16,NA,mtART,5
Gal4,spiralia,17,NA,JTT+I+G4,1
Gal4,spiralia,17,NA,HIVw+F+I+G4,2
Gal4,spiralia,17,NA,mtZOA+F+G4,3
Gal4,spiralia,17,NA,rtREV+F,4
Gal4,spiralia,17,NA,mtART+F,5
Gal4,spiralia,18,NA,HIVb+I+G4,1
Gal4,spiralia,18,NA,PMB+I,2
Gal4,spiralia,18,NA,mtInv,3
Gal4,spiralia,18,NA,mtMAM+I,4
Gal4,spiralia,18,NA,mtART,5
Gal4,spiralia,19,NA,HIVb+I+G4,1
Gal4,spiralia,19,NA,mtMet+I+G4,2
Gal4,spiralia,19,NA,mtVer+I,3
Gal4,spiralia,19,NA,mtART+F+I,4
Gal4,spiralia,19,NA,mtART,5
Gal4,spiralia,20,NA,JTT+I+G4,1
Gal4,spiralia,20,NA,mtVer+F+G4,2
Gal4,spiralia,20,NA,mtMAM+F+I,3
Gal4,spiralia,20,NA,mtART+F+I,4
Gal4,spiralia,20,NA,mtART,5
Gal4,rayfinned,1,NA,HIVb+G4,1
Gal4,rayfinned,1,NA,mtMet+F+G4,2
Gal4,rayfinned,1,NA,mtREV+F+I,3
Gal4,rayfinned,1,NA,mtMAM,4
Gal4,rayfinned,1,NA,mtART,5
Gal4,rayfinned,2,NA,JTT+I+G4,1
Gal4,rayfinned,2,NA,PMB+I,2
Gal4,rayfinned,2,NA,mtREV+F,3
Gal4,rayfinned,2,NA,mtMAM+F,4
Gal4,rayfinned,2,NA,mtART,5
Gal4,rayfinned,3,NA,HIVb+I+G4,1
Gal4,rayfinned,3,NA,PMB+G4,2
Gal4,rayfinned,3,NA,rtREV+I,3
Gal4,rayfinned,3,NA,mtART+I+G4,4
Gal4,rayfinned,3,NA,mtART,5
Gal4,rayfinned,4,NA,JTT+G4,1
Gal4,rayfinned,4,NA,HIVw+I,2
Gal4,rayfinned,4,NA,Blosum62+F,3
Gal4,rayfinned,4,NA,mtART+I+G4,4
Gal4,rayfinned,4,NA,mtART+F,5
Gal4,rayfinned,5,NA,HIVb+I+G4,1
Gal4,rayfinned,5,NA,HIVw+I,2
Gal4,rayfinned,5,NA,mtMet,3
Gal4,rayfinned,5,NA,mtART+G4,4
Gal4,rayfinned,5,NA,mtART,5
Gal4,rayfinned,6,NA,JTT+G4,1
Gal4,rayfinned,6,NA,HIVb+F,2
Gal4,rayfinned,6,NA,mtVer,3
Gal4,rayfinned,6,NA,mtART+I+G4,4
Gal4,rayfinned,6,NA,mtART+F,5
Gal4,rayfinned,7,NA,JTT+G4,1
Gal4,rayfinned,7,NA,mtVer+G4,2
Gal4,rayfinned,7,NA,mtMAM+G4,3
Gal4,rayfinned,7,NA,mtART+G4,4
Gal4,rayfinned,7,NA,mtART,5
Gal4,rayfinned,8,NA,JTT+G4,1
Gal4,rayfinned,8,NA,cpREV+F+I,2
Gal4,rayfinned,8,NA,mtVer,3
Gal4,rayfinned,8,NA,mtMAM+F,4
Gal4,rayfinned,8,NA,mtART,5
Gal4,rayfinned,9,NA,JTT+G4,1
Gal4,rayfinned,9,NA,mtMet+F+I+G4,2
Gal4,rayfinned,9,NA,cpREV+F+I,3
Gal4,rayfinned,9,NA,mtART+F+I+G4,4
Gal4,rayfinned,9,NA,mtART+I,5
Gal4,rayfinned,10,NA,JTT+G4,1
Gal4,rayfinned,10,NA,VT+F+G4,2
Gal4,rayfinned,10,NA,mtREV,3
Gal4,rayfinned,10,NA,mtMAM+F+I,4
Gal4,rayfinned,10,NA,mtART+F,5
Gal4,rayfinned,11,NA,JTT+I+G4,1
Gal4,rayfinned,11,NA,HIVw+F+I,2
Gal4,rayfinned,11,NA,rtREV+F,3
Gal4,rayfinned,11,NA,mtMAM+I,4
Gal4,rayfinned,11,NA,mtART,5
Gal4,rayfinned,12,NA,HIVb+G4,1
Gal4,rayfinned,12,NA,Blosum62+I+G4,2
Gal4,rayfinned,12,NA,rtREV+I,3
Gal4,rayfinned,12,NA,mtART+F+G4,4
Gal4,rayfinned,12,NA,mtART,5
Gal4,rayfinned,13,NA,JTT+G4,1
Gal4,rayfinned,13,NA,cpREV+F+G4,2
Gal4,rayfinned,13,NA,mtMet,3
Gal4,rayfinned,13,NA,mtART+I+G4,4
Gal4,rayfinned,13,NA,mtART,5
Gal4,rayfinned,14,NA,JTT+G4,1
Gal4,rayfinned,14,NA,HIVw+I,2
Gal4,rayfinned,14,NA,mtVer+I,3
Gal4,rayfinned,14,NA,mtMAM+I,4
Gal4,rayfinned,14,NA,mtART,5
Gal4,rayfinned,15,NA,JTT+G4,1
Gal4,rayfinned,15,NA,PMB+I+G4,2
Gal4,rayfinned,15,NA,PMB+F+I,3
Gal4,rayfinned,15,NA,mtART+I+G4,4
Gal4,rayfinned,15,NA,mtART,5
Gal4,rayfinned,16,NA,JTT+I+G4,1
Gal4,rayfinned,16,NA,mtInv+I+G4,2
Gal4,rayfinned,16,NA,mtZOA+I,3
Gal4,rayfinned,16,NA,mtMAM+F,4
Gal4,rayfinned,16,NA,mtART+F,5
Gal4,rayfinned,17,NA,JTT+G4,1
Gal4,rayfinned,17,NA,HIVw+I,2
Gal4,rayfinned,17,NA,rtREV+F,3
Gal4,rayfinned,17,NA,mtART+I+G4,4
Gal4,rayfinned,17,NA,mtART,5
Gal4,rayfinned,18,NA,JTT+G4,1
Gal4,rayfinned,18,NA,VT+F+G4,2
Gal4,rayfinned,18,NA,mtREV+I,3
Gal4,rayfinned,18,NA,mtMAM+F+I,4
Gal4,rayfinned,18,NA,mtART+F,5
Gal4,rayfinned,19,NA,JTT+G4,1
Gal4,rayfinned,19,NA,HIVb+I,2
Gal4,rayfinned,19,NA,mtMAM+F+G4,3
Gal4,rayfinned,19,NA,mtMAM,4
Gal4,rayfinned,19,NA,mtART+F+I,5
Gal4,rayfinned,20,NA,HIVb+G4,1
Gal4,rayfinned,20,NA,WAG+F,2
Gal4,rayfinned,20,NA,rtREV+F,3
Gal4,rayfinned,20,NA,mtMAM,4
Gal4,rayfinned,20,NA,mtART+I,5
